도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
이곡2동 공립작은도서관,대구광역시,달서구,작은도서관,매주 월·일요일 및 법정공휴일,09:00,18:00,09:00,17:00,00:00,00:00,30,28963,5,406,5,15,대구광역시 달서구 계대동문로 77 (이곡동),대구광역시 달서구 이곡2동 행정복지센터,053-667-4368,,190.21,,35.8557542602,128.5007760228,2020-03-03,3470000,대구광역시 달서구
용산1동 공립작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,12,24483,1,0,5,15,대구광역시 달서구 용산로 212-7 (용산동 934-6),대구광역시 달서구 용산1동  주민센터,053-667-4279,,96.73,,35.85663686,128.5312265,2020-03-03,3470000,대구광역시 달서구
장기동 공립작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,09:00,16:00,00:00,00:00,00:00,00:00,10,20683,4,0,5,15,대구광역시 달서구 장기로 277 (장기동 817-2),대구광역시 달서구 장기동  주민센터,053-667-4233,,71.7,,35.84332056,128.5299739242,2020-03-03,3470000,대구광역시 달서구
학산작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,09:00,17:00,00:00,00:00,00:00,00:00,30,7087,10,0,2,15,"대구광역시 달서구 학산로 140(본동, 달서구노인회 지회)",대구광역시 달서구청,053-721-8970,,312,,35.83328112,128.5418069,2020-03-03,3470000,대구광역시 달서구
문화사랑도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,30,14485,0,30,10,10,"대구광역시 달서구 월성로 77 (월성동, 학산종합사회복지관)",학산종합사회복지관,053-634-7230,,229.3,,35.83004237,128.528337,2020-03-03,3470000,대구광역시 달서구
소망의친구들도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,10:00,19:00,00:00,00:00,00:00,00:00,12,8105,6,215,3,15,대구광역시 달서구 감삼1길 7 (감삼동),,053-522-7942,,34.2,,35.84960876,128.5387962,2020-03-03,3470000,대구광역시 달서구
그루터기어린이도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,13:00,17:00,00:00,00:00,00:00,00:00,80,12334,0,0,3,14,대구광역시 달서구 서당로9길 7(신당동),,053-583-9855,,186.37,,35.85603433,128.4951285,2020-03-03,3470000,대구광역시 달서구
동한문화센터문고,대구광역시,달서구,작은도서관,매주 월요일 및 법정공휴일,10:00,17:00,10:00,17:00,13:00,17:00,16,3508,0,354,5,30,"대구광역시 달서구 송현로 113 (송현2동, 본동종합사회복지관)",본동종합사회복지관,053-636-5567,,117,,35.82712717,128.5433255,2020-03-03,3470000,대구광역시 달서구
유천포스코더샵마을문고,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,13:00,18:00,00:00,00:00,00:00,00:00,36,10500,0,0,3,7,"대구광역시 달서구 달서대로 67 (유천동, 유천포스코더샵)",,053-281-8101,,56.58,,35.81439232,128.5081594,2020-03-03,3470000,대구광역시 달서구
월성코오롱하늘채2단지문고,대구광역시,달서구,작은도서관,"매주 월,화,목,금,토,일요일 및 법정공휴일",15:00,17:00,00:00,00:00,00:00,00:00,30,8156,0,10,10,7,대구광역시 달서구 조암남로16길 20,,053-644-7673,,59.4,,35.8223100610,128.5234266,2020-03-03,3470000,대구광역시 달서구
하늘채1단지도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,14:00,19:00,00:00,00:00,00:00,00:00,56,21567,0,607,3,7,"대구광역시 달서구 조암남로16길 19 (월성동, 코오롱하늘채)",,053-644-7135,,121.97,,35.82211128,128.5220204,2020-03-03,3470000,대구광역시 달서구
대곡역파크드림도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,12:30,17:30,10:00,12:00,00:00,00:00,50,12229,5,102,3,7,"대구광역시 달서구 달서대로 41 (유천동, 대곡역화성파크드림)",,053-290-4850,,154,,35.8135866653,128.5103110594,2020-03-03,3470000,대구광역시 달서구
성당하늘채도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,15:00,19:00,00:00,00:00,00:00,00:00,36,10115,0,128,5,8,"대구광역시 달서구 장기로 160 (감삼동, 성당코오롱하늘채)",,053-525-5957,,116.7,,35.84443764,128.5421736732,2020-03-03,3470000,대구광역시 달서구
화성파크리젠시글길도서관,대구광역시,달서구,작은도서관,매주 화·목·일요일 및 법정공휴일,14:00,19:00,09:00,13:00,00:00,00:00,18,6009,6,80,3,7,"대구광역시 달서구 월배로11길 9-15 (유천동, 진천역화성파크리젠시)",,070-4243-8737,,58.6,,35.81343468,128.5189431891,2020-03-03,3470000,대구광역시 달서구
성당포스코더샵도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,16:00,18:00,00:00,00:00,00:00,00:00,21,10533,0,87,3,15,"대구광역시 달서구 장기로 115 (성당동, 성당포스코더샵)",,070-8911-3402,,121,,35.84314371,128.5473095,2020-03-03,3470000,대구광역시 달서구
상인역e-편한세상 마을문고,대구광역시,달서구,작은도서관,매주 화·목·금·토·일요일 및 법정공휴일,15:00,17:00,00:00,00:00,00:00,00:00,25,4215,0,0,3,7,"대구광역시 달서구 월서로3길 15 (상인동, 상인역e-편한세상 2단지)",,053-634-5577,,46,,35.81970154,128.5350079,2020-03-03,3470000,대구광역시 달서구
월성푸르지오책마루도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,13:00,18:00,10:00,13:00,00:00,00:00,60,16179,6,0,3,7,"대구광역시 달서구 조암로6길 20 (월성동, 월성푸르지오)",,053-635-0061,,191,,35.8291296470,128.5260225633,2020-03-03,3470000,대구광역시 달서구
월성월드메르디앙도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,16:00,21:00,00:00,00:00,00:00,00:00,50,11808,5,0,3,7,"대구광역시 달서구 조암로6길 19 (월성동, 월드메르디앙)",,053-638-6920,,121.65,,35.8265240801,128.5231334,2020-03-03,3470000,대구광역시 달서구
월배힐스테이트도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,14:00,18:00,10:00,12:00,00:00,00:00,40,10500,3,0,3,7,"대구광역시 달서구 조암남로 132 (대천동, 월배힐스테이트)",,053-294-7228,,173.63,,35.8189014880,128.5176257752,2020-03-03,3470000,대구광역시 달서구
삼성명가타운작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,14:00,17:00,00:00,00:00,00:00,00:00,80,8700,0,50,2,14,"대구광역시 달서구 호산로 125 (파호동, 삼성명가타운)",,070-7865-8088,,135,,35.85025339,128.4736813,2020-03-03,3470000,대구광역시 달서구
월성도서관,대구광역시,달서구,작은도서관,매주 월요일 및 법정공휴일,10:00,17:00,09:00,17:00,09:00,17:00,20,2500,0,0,3,7,대구광역시 달서구 조암남로6길 30 (월성동1225-1),,053-637-7023,,45,,35.82312044,128.5282689,2020-03-03,3470000,대구광역시 달서구
하늘향기충성가족도서관,대구광역시,달서구,작은도서관,매주 월·일요일 및 법정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,55,5659,24,0,3,14,대구광역시 달서구 월배로 12(진천동 789-3),,053-633-1004,,151.5,,35.81115449,128.5170686,2020-03-03,3470000,대구광역시 달서구
이레도서관,대구광역시,달서구,작은도서관,매주 월요일 및 법정공휴일,10:00,17:00,10:00,17:00,00:00,00:00,12,3550,0,0,3,15,대구광역시 달서구 진천로 26(진천동 482-10),,070-8229-0591,,42.9,,35.8113004359,128.5257891,2020-03-03,3470000,대구광역시 달서구
캐슬도서관,대구광역시,달서구,작은도서관,매주 월·화·금·토·일요일 및 법정공휴일,14:00,16:00,00:00,00:00,00:00,00:00,16,2537,0,0,3,7,대구광역시 달서구 상화로58길 86(도원동 677-1),,053-644-0843,,109.55,,35.80463244,128.5487042,2020-03-03,3470000,대구광역시 달서구
예가도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,14:00,18:00,00:00,00:00,00:00,00:00,24,10520,2,31,2,7,대구광역시 달서구 조암남로32길 13(유천동 42),,070-8843-6646,,90.75,,35.8179394820,128.5153060815,2020-03-03,3470000,대구광역시 달서구
두산미소도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,13:30,17:30,00:00,00:00,00:00,00:00,12,7492,2,0,5,5,대구광역시 달서구 당산로 82 (성당동),,070-8196-9811,,43,,35.84489764,128.546137,2020-03-03,3470000,대구광역시 달서구
새하늘작은도서관,대구광역시,달서구,작은도서관,매주 월요일 및 법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,24,2484,0,3,3,7,대구광역시 달서구 도원로서길 7 (도원동),,053-634-1530,,34.65,,35.80775982,128.5347948,2020-03-03,3470000,대구광역시 달서구
책으로 꿈꾸는 작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,13:30,18:00,00:00,00:00,00:00,00:00,12,4235,1,0,3,8,대구광역시 달서구 용산로 160,,053-565-7900,,42.3,,35.84986759,128.5312919,2020-03-03,3470000,대구광역시 달서구
월성e편한세상작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,12:00,17:00,00:00,00:00,00:00,00:00,16,6898,0,0,5,7,대구광역시 달서구 조암남로 10(월성동),,053-639-5780,,53.2,,35.82464895,128.5291202,2020-03-03,3470000,대구광역시 달서구
감삼영어도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,14:00,19:00,10:00,15:00,00:00,00:00,50,4500,0,500,2,7,대구광역시 달서구 당산로21길 17(감삼동),,053-624-2605,,63,,35.84707944,128.5440265,2020-03-03,3470000,대구광역시 달서구
작은빛도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,14:00,20:00,00:00,00:00,00:00,00:00,20,2500,3,0,3,10,대구광역시 달서구 구마로 176(본동),,053-559-0303,,60,,35.83685349,128.547078,2020-03-03,3470000,대구광역시 달서구
작은숲도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,09:30,20:00,09:30,20:00,00:00,00:00,30,8124,10,0,0,0,대구광역시 달서구 선원로 30-10(신당동),,053-587-7902,,60.8,,35.85888255,128.4951242,2020-03-03,3470000,대구광역시 달서구
옷박골작은도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,09:30,18:00,09:00,18:00,00:00,00:00,20,1667,2,0,4,8,"대구광역시 달서구 용산로 259(용산동, 용산파크타운)",,053-525-0141,,41.52,,35.86060121,128.5295257,2020-03-03,3470000,대구광역시 달서구
e편한세상월배작은도서관,대구광역시,달서구,작은도서관,매주 수·토·일요일 및 법정공휴일,14:00,19:00,00:00,00:00,00:00,00:00,12,1800,0,0,3,7,"대구광역시 달서구 월성로 132(월성동, e편한세상월배)",,053-635-0917,,56.83,,35.8279940585,128.5209150154,2020-03-03,3470000,대구광역시 달서구
레이크뷰행복작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,10:00,18:00,20:00,22:00,00:00,00:00,22,5800,2,6,3,7,"대구광역시 달서구 상화로58길 35(도원동, 서한이다음레이크)",,053-638-3434,,70.9,,35.8073306,128.546034,2020-03-03,3470000,대구광역시 달서구
하브루타작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,10:30,16:00,00:00,00:00,00:00,00:00,12,1500,0,0,3,14,대구광역시 달서구 와룡로15길 91(본리동),,070-8827-1828,,95,,35.83983359,128.5317894,2020-03-03,3470000,대구광역시 달서구
서한도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,13:00,17:30,00:00,00:00,00:00,00:00,24,1096,0,0,0,0,"대구광역시 달서구 선원로 122(이곡동, 성서서한타운2차)",,053-585-9980,,84.5,,35.85887818,128.5048123,2020-03-03,3470000,대구광역시 달서구
월배아이파크1차아이빛도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,10:00,21:00,09:00,17:00,00:00,00:00,70,9259,2,0,4,7,"대구광역시 달서구 조암남로 182(유천동, 월배아이파크1차)",,053-643-7917,,195,,35.81580647,128.5147196,2020-03-03,3470000,대구광역시 달서구
꿈꾸는도서관in휴포레,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,16:30,21:00,00:00,00:00,00:00,00:00,30,2500,0,0,3,7,"대구광역시 달서구 조암로10길 11(월성동, 월성 협성휴포레)",,070-4209-8891,,119,,35.82428381,128.5219461,2020-03-03,3470000,대구광역시 달서구
아이솔작은도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,10:00,12:00,10:00,16:00,00:00,00:00,64,1546,2,0,3,7,"대구광역시 달서구 월배로5길 76(유천동, 월배2차아이파크)",,053-639-1333,,247,,35.81937058,128.5138241,2020-03-03,3470000,대구광역시 달서구
달서다문화가족도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,09:00,20:00,09:00,16:00,00:00,00:00,10,7000,0,0,4,10,"대구광역시 달서구 신당로 56(신당동, 성서종합사회복지관 2층)",성서종합사회복지관,053-583-1284,,50,,35.8523002070,128.4988252,2020-03-03,3470000,대구광역시 달서구
드림작은도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,10:00,17:30,10:00,17:00,00:00,00:00,30,1500,0,0,3,7,대구광역시 달서구 장기로 242,,053-281-3639,,48,,35.84441409,128.5334252,2020-03-03,3470000,대구광역시 달서구
숲속도서관,대구광역시,달서구,작은도서관,매주 월·일요일 및 법정공휴일,13:00,18:00,13:00,18:00,00:00,00:00,40,1250,0,0,0,0,대구광역시 달서구 한실로6길 123,,053-643-7673,,47.52,,35.7966440434,128.5294646,2020-03-03,3470000,대구광역시 달서구
수목원제일풍경채작은도서관,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,09:00,18:00,14:00,18:00,00:00,00:00,30,1300,0,0,0,0,"대구광역시 달서구 갈밭남로 12 (대곡동, 수목원제일풍경채)",,053-643-0661,,95.26,,35.79879724,128.5314819,2020-03-03,3470000,대구광역시 달서구
SF 영어하리 도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,13:00,20:00,00:00,00:00,00:00,00:00,0,1000,0,0,0,0,대구광역시 달서구 장산2길 39-7,,053-552-0191,,54.04,,35.85609684,128.524912,2020-03-03,3470000,대구광역시 달서구
송림도서관,인천광역시,동구,공공도서관,월요일,06:00,22:00,06:00,22:00,06:00,22:00,465,73517,72,4027,5,14,인천광역시 동구 새천년로 72(송림동),송림도서관,032-770-6776,1200,1982,http://songlimlib.icdonggu.go.kr/,37.474794,126.648856,2020-03-02,3500000,인천광역시 동구
주산도서관,충청남도,보령시,공공도서관,"매주 일요일, 국가지정 공휴일, ※ 공휴일 운영시각은 00:00으로 표기함",09:00,18:00,09:00,18:00,00:00,00:00,113,37197,0,0,5,14,충청남도 보령시 주산면 충서로 411,충청남도 보령시청,041-930-0973,3355,448,http://library.brcn.go.kr,36.19943776,126.6331982,2020-03-02,4510000,충청남도 보령시
죽정도서관,충청남도,보령시,공공도서관,"매주 화요일, 국가지정 공휴일, ※ 공휴일 운영시각은 00:00으로 표기함",09:00,22:00,09:00,18:00,00:00,00:00,182,36249,9,0,5,14,충청남도 보령시 체육관길 17,충청남도 보령시청,041-930-0972,4007,991,http://library.brcn.go.kr,36.35774126,126.6085607,2020-03-02,4510000,충청남도 보령시
대천항작은도서관,충청남도,보령시,작은도서관,"매주 일, 월요일, 국가지정 공휴일, ※ 공휴일 운영시각은 00:00으로 표기함",09:00,18:00,09:00,18:00,00:00,00:00,20,2780,2,0,5,14,충청남도 보령시 대천항로 370,충청남도 보령시청,041-930-0975,6878,484,http://library.brcn.go.kr,36.3266101078,126.5061044,2020-03-02,4510000,충청남도 보령시
오천작은도서관,충청남도,보령시,작은도서관,"매주 일, 월요일, 국가지정 공휴일, ※ 공휴일 운영시각은 00:00으로 표기함",09:00,18:00,09:00,18:00,00:00,00:00,28,6811,3,0,5,14,충청남도 보령시 오천면 충청수영로 838,충청남도 보령시청,041-930-0974,319,224,http://library.brcn.go.kr,36.4387325191,126.5218698,2020-03-02,4510000,충청남도 보령시
중앙도서관,충청남도,보령시,공공도서관,"매주 금요일, 국가지정 공휴일, ※ 공휴일 운영시각은 00:00으로 표기함",07:00,22:00,07:00,22:00,00:00,00:00,298,58661,16,4888,5,14,충청남도 보령시 천변북길 121,충청남도 보령시청,041-930-0971,1390,1255,http://library.brcn.go.kr,36.3512490700,126.6008929399,2020-03-02,4510000,충청남도 보령시
